0001ADB0	Fists
00D6B0F5	Dragonrider Bow+5
00D6B0F6	Dragonrider Bow+6
00D6B0F7	Dragonrider Bow+7
00D6B0F8	Dragonrider Bow+8
00D6B0F9	Dragonrider Bow+9
00D6B0FA	Dragonrider Bow+10
00D6FF10	Avelyn
00D6FF11	Avelyn+1
00D6FF12	Avelyn+2
00D6FF13	Avelyn+3
00D6FF14	Avelyn+4
00D6FF15	Avelyn+5
00D6FF16	Avelyn+6
00D6FF17	Avelyn+7
00D6FF18	Avelyn+8
00D6FF19	Avelyn+9
00D6FF1A	Avelyn+10
00D72620	Knight's Crossbow
00D72621	Knight's Crossbow+1
00D72622	Knight's Crossbow+2
00D72623	Knight's Crossbow+3
00D72624	Knight's Crossbow+4
00D72625	Knight's Crossbow+5
00D72626	Knight's Crossbow+6
00D72627	Knight's Crossbow+7
00D72628	Knight's Crossbow+8
00D72629	Knight's Crossbow+9
00D7262A	Knight's Crossbow+10
00D74D30	Heavy Crossbow
00D74D31	Heavy Crossbow+1
00D74D32	Heavy Crossbow+2
00D74D33	Heavy Crossbow+3
00D74D34	Heavy Crossbow+4
00D74D35	Heavy Crossbow+5
00D74D36	Heavy Crossbow+6
00D74D37	Heavy Crossbow+7
00D74D38	Heavy Crossbow+8
00D74D39	Heavy Crossbow+9
00D74D3A	Heavy Crossbow+10
00D79B50	Darkmoon Longbow
00D79B51	Darkmoon Longbow+1
00D79B52	Darkmoon Longbow+2
00D79B53	Darkmoon Longbow+3
00D79B54	Darkmoon Longbow+4
00D79B55	Darkmoon Longbow+5
00D79B56	Darkmoon Longbow+6
00D79B57	Darkmoon Longbow+7
00D79B58	Darkmoon Longbow+8
00D79B59	Darkmoon Longbow+9
00D79B5A	Darkmoon Longbow+10
00D7C260	Onislayer Greatbow
00D7C261	Onislayer Greatbow+1
00D7C262	Onislayer Greatbow+2
00D7C263	Onislayer Greatbow+3
00D7C264	Onislayer Greatbow+4
00D7C265	Onislayer Greatbow+5
00D7C266	Onislayer Greatbow+6
00D7C267	Onislayer Greatbow+7
00D7C268	Onislayer Greatbow+8
00D7C269	Onislayer Greatbow+9
00D7C26A	Onislayer Greatbow+10
00D7E970	Black Bow of Pharis
00D7E971	Black Bow of Pharis+1
00D7E972	Black Bow of Pharis+2
00D7E973	Black Bow of Pharis+3
00D7E974	Black Bow of Pharis+4
00D7E975	Black Bow of Pharis+5
00D7E976	Black Bow of Pharis+6
00D7E977	Black Bow of Pharis+7
00D7E978	Black Bow of Pharis+8
00D7E979	Black Bow of Pharis+9
00D7E97A	Black Bow of Pharis+10
00D81080	Shield Crossbow
00D81081	Shield Crossbow+1
00D81082	Shield Crossbow+2
00D81083	Shield Crossbow+3
00D81084	Shield Crossbow+4
00D81085	Shield Crossbow+5
00D81086	Shield Crossbow+6
00D81087	Shield Crossbow+7
00D81088	Shield Crossbow+8
00D81089	Shield Crossbow+9
00D8108A	Shield Crossbow+10
00D83790	Sniper Crossbow
00D83791	Sniper Crossbow+1
00D83792	Sniper Crossbow+2
00D83793	Sniper Crossbow+3
00D83794	Sniper Crossbow+4
00D83795	Sniper Crossbow+5
00D83796	Sniper Crossbow+6
00D83797	Sniper Crossbow+7
00D83798	Sniper Crossbow+8
00D83799	Sniper Crossbow+9
00D8379A	Sniper Crossbow+10
00F42400	Sellsword Twinblades
00F42401	Sellsword Twinblades+1
00F42402	Sellsword Twinblades+2
00F42403	Sellsword Twinblades+3
00F42404	Sellsword Twinblades+4
00F42405	Sellsword Twinblades+5
00F42406	Sellsword Twinblades+6
00F42407	Sellsword Twinblades+7
00F42408	Sellsword Twinblades+8
00F42409	Sellsword Twinblades+9
00F4240A	Sellsword Twinblades+10
00F42464	Heavy Sellsword Twinblades
00F42465	Heavy Sellsword Twinblades+1
00F42466	Heavy Sellsword Twinblades+2
00F42467	Heavy Sellsword Twinblades+3
00F42468	Heavy Sellsword Twinblades+4
00F42469	Heavy Sellsword Twinblades+5
00F4246A	Heavy Sellsword Twinblades+6
00F4246B	Heavy Sellsword Twinblades+7
00F4246C	Heavy Sellsword Twinblades+8
00F4246D	Heavy Sellsword Twinblades+9
00F4246E	Heavy Sellsword Twinblades+10
00F424C8	Sharp Sellsword Twinblades
00F424C9	Sharp Sellsword Twinblades+1
00F424CA	Sharp Sellsword Twinblades+2
00F424CB	Sharp Sellsword Twinblades+3
00F424CC	Sharp Sellsword Twinblades+4
00F424CD	Sharp Sellsword Twinblades+5
00F424CE	Sharp Sellsword Twinblades+6
00F424CF	Sharp Sellsword Twinblades+7
00F424D0	Sharp Sellsword Twinblades+8
00F424D1	Sharp Sellsword Twinblades+9
00F424D2	Sharp Sellsword Twinblades+10
00F4252C	Refined Sellsword Twinblades
00F4252D	Refined Sellsword Twinblades+1
00F4252E	Refined Sellsword Twinblades+2
00F4252F	Refined Sellsword Twinblades+3
00F42530	Refined Sellsword Twinblades+4
00F42531	Refined Sellsword Twinblades+5
00F42532	Refined Sellsword Twinblades+6
00F42533	Refined Sellsword Twinblades+7
00F42534	Refined Sellsword Twinblades+8
00F42535	Refined Sellsword Twinblades+9
00F42536	Refined Sellsword Twinblades+10
00F42590	Simple Sellsword Twinblades
00F42591	Simple Sellsword Twinblades+1
00F42592	Simple Sellsword Twinblades+2
00F42593	Simple Sellsword Twinblades+3
00F42594	Simple Sellsword Twinblades+4
00F42595	Simple Sellsword Twinblades+5
00F42596	Simple Sellsword Twinblades+6
00F42597	Simple Sellsword Twinblades+7
00F42598	Simple Sellsword Twinblades+8
00F42599	Simple Sellsword Twinblades+9
00F4259A	Simple Sellsword Twinblades+10
00F425F4	Crystal Sellsword Twinblades
00F425F5	Crystal Sellsword Twinblades+1
00F425F6	Crystal Sellsword Twinblades+2
00F425F7	Crystal Sellsword Twinblades+3
00F425F8	Crystal Sellsword Twinblades+4
00F425F9	Crystal Sellsword Twinblades+5
00F425FA	Crystal Sellsword Twinblades+6
00F425FB	Crystal Sellsword Twinblades+7
00F425FC	Crystal Sellsword Twinblades+8
00F425FD	Crystal Sellsword Twinblades+9
00F425FE	Crystal Sellsword Twinblades+10
00F42658	Fire Sellsword Twinblades
00F42659	Fire Sellsword Twinblades+1
00F4265A	Fire Sellsword Twinblades+2
00F4265B	Fire Sellsword Twinblades+3
00F4265C	Fire Sellsword Twinblades+4
00F4265D	Fire Sellsword Twinblades+5
00F4265E	Fire Sellsword Twinblades+6
00F4265F	Fire Sellsword Twinblades+7
00F42660	Fire Sellsword Twinblades+8
00F42661	Fire Sellsword Twinblades+9
00F42662	Fire Sellsword Twinblades+10
00F426BC	Chaos Sellsword Twinblades
00F426BD	Chaos Sellsword Twinblades+1
00F426BE	Chaos Sellsword Twinblades+2
00F426BF	Chaos Sellsword Twinblades+3
00F426C0	Chaos Sellsword Twinblades+4
00F426C1	Chaos Sellsword Twinblades+5
00F426C2	Chaos Sellsword Twinblades+6
00F426C3	Chaos Sellsword Twinblades+7
00F426C4	Chaos Sellsword Twinblades+8
00F426C5	Chaos Sellsword Twinblades+9
00F426C6	Chaos Sellsword Twinblades+10
00F42720	Lightning Sellsword Twinblades
00F42721	Lightning Sellsword Twinblades+1
00F42722	Lightning Sellsword Twinblades+2
00F42723	Lightning Sellsword Twinblades+3
00F42724	Lightning Sellsword Twinblades+4
00F42725	Lightning Sellsword Twinblades+5
00F42726	Lightning Sellsword Twinblades+6
00F42727	Lightning Sellsword Twinblades+7
00F42728	Lightning Sellsword Twinblades+8
00F42729	Lightning Sellsword Twinblades+9
00F4272A	Lightning Sellsword Twinblades+10
00F42784	Deep Sellsword Twinblades
00F42785	Deep Sellsword Twinblades+1
00F42786	Deep Sellsword Twinblades+2
00F42787	Deep Sellsword Twinblades+3
00F42788	Deep Sellsword Twinblades+4
00F42789	Deep Sellsword Twinblades+5
00F4278A	Deep Sellsword Twinblades+6
00F4278B	Deep Sellsword Twinblades+7
00F4278C	Deep Sellsword Twinblades+8
00F4278D	Deep Sellsword Twinblades+9
00F4278E	Deep Sellsword Twinblades+10
00F427E8	Dark Sellsword Twinblades
00F427E9	Dark Sellsword Twinblades+1
00F427EA	Dark Sellsword Twinblades+2
00F427EB	Dark Sellsword Twinblades+3
00F427EC	Dark Sellsword Twinblades+4
00F427ED	Dark Sellsword Twinblades+5
00F427EE	Dark Sellsword Twinblades+6
00F427EF	Dark Sellsword Twinblades+7
00F427F0	Dark Sellsword Twinblades+8
00F427F1	Dark Sellsword Twinblades+9
00F427F2	Dark Sellsword Twinblades+10
00F4284C	Poison Sellsword Twinblades
00F4284D	Poison Sellsword Twinblades+1
00F4284E	Poison Sellsword Twinblades+2
00F4284F	Poison Sellsword Twinblades+3
00F42850	Poison Sellsword Twinblades+4
00F42851	Poison Sellsword Twinblades+5
00F42852	Poison Sellsword Twinblades+6
00F42853	Poison Sellsword Twinblades+7
00F42854	Poison Sellsword Twinblades+8
00F42855	Poison Sellsword Twinblades+9
00F42856	Poison Sellsword Twinblades+10
00F428B0	Blood Sellsword Twinblades
00F428B1	Blood Sellsword Twinblades+1
00F428B2	Blood Sellsword Twinblades+2
00F428B3	Blood Sellsword Twinblades+3
00F428B4	Blood Sellsword Twinblades+4
00F428B5	Blood Sellsword Twinblades+5
00F428B6	Blood Sellsword Twinblades+6
00F428B7	Blood Sellsword Twinblades+7
00F428B8	Blood Sellsword Twinblades+8
00F428B9	Blood Sellsword Twinblades+9
00F428BA	Blood Sellsword Twinblades+10
00F42914	Raw Sellsword Twinblades
00F42915	Raw Sellsword Twinblades+1
00F42916	Raw Sellsword Twinblades+2
00F42917	Raw Sellsword Twinblades+3
00F42918	Raw Sellsword Twinblades+4
00F42919	Raw Sellsword Twinblades+5
00F4291A	Raw Sellsword Twinblades+6
00F4291B	Raw Sellsword Twinblades+7
00F4291C	Raw Sellsword Twinblades+8
00F4291D	Raw Sellsword Twinblades+9
00F4291E	Raw Sellsword Twinblades+10
00F42978	Blessed Sellsword Twinblades
00F42979	Blessed Sellsword Twinblades+1
00F4297A	Blessed Sellsword Twinblades+2
00F4297B	Blessed Sellsword Twinblades+3
00F4297C	Blessed Sellsword Twinblades+4
00F4297D	Blessed Sellsword Twinblades+5
00F4297E	Blessed Sellsword Twinblades+6
00F4297F	Blessed Sellsword Twinblades+7
00F42980	Blessed Sellsword Twinblades+8
00F42981	Blessed Sellsword Twinblades+9
00F42982	Blessed Sellsword Twinblades+10
00F429DC	Hollow Sellsword Twinblades
00F429DD	Hollow Sellsword Twinblades+1
00F429DE	Hollow Sellsword Twinblades+2
00F429DF	Hollow Sellsword Twinblades+3
00F429E0	Hollow Sellsword Twinblades+4
00F429E1	Hollow Sellsword Twinblades+5
00F429E2	Hollow Sellsword Twinblades+6
00F429E3	Hollow Sellsword Twinblades+7
00F429E4	Hollow Sellsword Twinblades+8
00F429E5	Hollow Sellsword Twinblades+9
00F429E6	Hollow Sellsword Twinblades+10
00F47220	Warden Twinblades
00F47221	Warden Twinblades+1
00F47222	Warden Twinblades+2
00F47223	Warden Twinblades+3
00F47224	Warden Twinblades+4
00F47225	Warden Twinblades+5
00F47226	Warden Twinblades+6
00F47227	Warden Twinblades+7
00F47228	Warden Twinblades+8
00F47229	Warden Twinblades+9
00F4722A	Warden Twinblades+10
00F47284	Heavy Warden Twinblades
00F47285	Heavy Warden Twinblades+1
00F47286	Heavy Warden Twinblades+2
00F47287	Heavy Warden Twinblades+3
00F47288	Heavy Warden Twinblades+4
00F47289	Heavy Warden Twinblades+5
00F4728A	Heavy Warden Twinblades+6
00F4728B	Heavy Warden Twinblades+7
00F4728C	Heavy Warden Twinblades+8
00F4728D	Heavy Warden Twinblades+9
00F4728E	Heavy Warden Twinblades+10
00F472E8	Sharp Warden Twinblades
00F472E9	Sharp Warden Twinblades+1
00F472EA	Sharp Warden Twinblades+2
00F472EB	Sharp Warden Twinblades+3
00F472EC	Sharp Warden Twinblades+4
00F472ED	Sharp Warden Twinblades+5
00F472EE	Sharp Warden Twinblades+6
00F472EF	Sharp Warden Twinblades+7
00F472F0	Sharp Warden Twinblades+8
00F472F1	Sharp Warden Twinblades+9
00F472F2	Sharp Warden Twinblades+10
00F4734C	Refined Warden Twinblades
00F4734D	Refined Warden Twinblades+1
00F4734E	Refined Warden Twinblades+2
00F4734F	Refined Warden Twinblades+3
00F47350	Refined Warden Twinblades+4
00F47351	Refined Warden Twinblades+5
00F47352	Refined Warden Twinblades+6
00F47353	Refined Warden Twinblades+7
00F47354	Refined Warden Twinblades+8
00F47355	Refined Warden Twinblades+9
00F47356	Refined Warden Twinblades+10
00F473B0	Simple Warden Twinblades
00F473B1	Simple Warden Twinblades+1
00F473B2	Simple Warden Twinblades+2
00F473B3	Simple Warden Twinblades+3
00F473B4	Simple Warden Twinblades+4
00F473B5	Simple Warden Twinblades+5
00F473B6	Simple Warden Twinblades+6
00F473B7	Simple Warden Twinblades+7
00F473B8	Simple Warden Twinblades+8
00F473B9	Simple Warden Twinblades+9
00F473BA	Simple Warden Twinblades+10
00F47414	Crystal Warden Twinblades
00F47415	Crystal Warden Twinblades+1
00F47416	Crystal Warden Twinblades+2
00F47417	Crystal Warden Twinblades+3
00F47418	Crystal Warden Twinblades+4
00F47419	Crystal Warden Twinblades+5
00F4741A	Crystal Warden Twinblades+6
00F4741B	Crystal Warden Twinblades+7
00F4741C	Crystal Warden Twinblades+8
00F4741D	Crystal Warden Twinblades+9
00F4741E	Crystal Warden Twinblades+10
00F47478	Fire Warden Twinblades
00F47479	Fire Warden Twinblades+1
00F4747A	Fire Warden Twinblades+2
00F4747B	Fire Warden Twinblades+3
00F4747C	Fire Warden Twinblades+4
00F4747D	Fire Warden Twinblades+5
00F4747E	Fire Warden Twinblades+6
00F4747F	Fire Warden Twinblades+7
00F47480	Fire Warden Twinblades+8
00F47481	Fire Warden Twinblades+9
00F47482	Fire Warden Twinblades+10
00F474DC	Chaos Warden Twinblades
00F474DD	Chaos Warden Twinblades+1
00F474DE	Chaos Warden Twinblades+2
00F474DF	Chaos Warden Twinblades+3
00F474E0	Chaos Warden Twinblades+4
00F474E1	Chaos Warden Twinblades+5
00F474E2	Chaos Warden Twinblades+6
00F474E3	Chaos Warden Twinblades+7
00F474E4	Chaos Warden Twinblades+8
00F474E5	Chaos Warden Twinblades+9
00F474E6	Chaos Warden Twinblades+10
00F47540	Lightning Warden Twinblades
00F47541	Lightning Warden Twinblades+1
00F47542	Lightning Warden Twinblades+2
00F47543	Lightning Warden Twinblades+3
00F47544	Lightning Warden Twinblades+4
00F47545	Lightning Warden Twinblades+5
00F47546	Lightning Warden Twinblades+6
00F47547	Lightning Warden Twinblades+7
00F47548	Lightning Warden Twinblades+8
00F47549	Lightning Warden Twinblades+9
00F4754A	Lightning Warden Twinblades+10
00F475A4	Deep Warden Twinblades
00F475A5	Deep Warden Twinblades+1
00F475A6	Deep Warden Twinblades+2
00F475A7	Deep Warden Twinblades+3
00F475A8	Deep Warden Twinblades+4
00F475A9	Deep Warden Twinblades+5
00F475AA	Deep Warden Twinblades+6
00F475AB	Deep Warden Twinblades+7
00F475AC	Deep Warden Twinblades+8
00F475AD	Deep Warden Twinblades+9
00F475AE	Deep Warden Twinblades+10
00F47608	Dark Warden Twinblades
00F47609	Dark Warden Twinblades+1
00F4760A	Dark Warden Twinblades+2
00F4760B	Dark Warden Twinblades+3
00F4760C	Dark Warden Twinblades+4
00F4760D	Dark Warden Twinblades+5
00F4760E	Dark Warden Twinblades+6
00F4760F	Dark Warden Twinblades+7
00F47610	Dark Warden Twinblades+8
00F47611	Dark Warden Twinblades+9
00F47612	Dark Warden Twinblades+10
00F4766C	Poison Warden Twinblades
00F4766D	Poison Warden Twinblades+1
00F4766E	Poison Warden Twinblades+2
00F4766F	Poison Warden Twinblades+3
00F47670	Poison Warden Twinblades+4
00F47671	Poison Warden Twinblades+5
00F47672	Poison Warden Twinblades+6
00F47673	Poison Warden Twinblades+7
00F47674	Poison Warden Twinblades+8
00F47675	Poison Warden Twinblades+9
00F47676	Poison Warden Twinblades+10
00F476D0	Blood Warden Twinblades
00F476D1	Blood Warden Twinblades+1
00F476D2	Blood Warden Twinblades+2
00F476D3	Blood Warden Twinblades+3
00F476D4	Blood Warden Twinblades+4
00F476D5	Blood Warden Twinblades+5
00F476D6	Blood Warden Twinblades+6
00F476D7	Blood Warden Twinblades+7
00F476D8	Blood Warden Twinblades+8
00F476D9	Blood Warden Twinblades+9
00F476DA	Blood Warden Twinblades+10
00F47734	Raw Warden Twinblades
00F47735	Raw Warden Twinblades+1
00F47736	Raw Warden Twinblades+2
00F47737	Raw Warden Twinblades+3
00F47738	Raw Warden Twinblades+4
00F47739	Raw Warden Twinblades+5
00F4773A	Raw Warden Twinblades+6
00F4773B	Raw Warden Twinblades+7
00F4773C	Raw Warden Twinblades+8
00F4773D	Raw Warden Twinblades+9
00F4773E	Raw Warden Twinblades+10
00F47798	Blessed Warden Twinblades
00F47799	Blessed Warden Twinblades+1
00F4779A	Blessed Warden Twinblades+2
00F4779B	Blessed Warden Twinblades+3
00F4779C	Blessed Warden Twinblades+4
00F4779D	Blessed Warden Twinblades+5
00F4779E	Blessed Warden Twinblades+6
00F4779F	Blessed Warden Twinblades+7
00F477A0	Blessed Warden Twinblades+8
00F477A1	Blessed Warden Twinblades+9
00F477A2	Blessed Warden Twinblades+10
00F477FC	Hollow Warden Twinblades
00F477FD	Hollow Warden Twinblades+1
00F477FE	Hollow Warden Twinblades+2
00F477FF	Hollow Warden Twinblades+3
00F47800	Hollow Warden Twinblades+4
00F47801	Hollow Warden Twinblades+5
00F47802	Hollow Warden Twinblades+6
00F47803	Hollow Warden Twinblades+7
00F47804	Hollow Warden Twinblades+8
00F47805	Hollow Warden Twinblades+9
00F47806	Hollow Warden Twinblades+10
00F49930	Winged Knight Twinaxes
00F49931	Winged Knight Twinaxes+1
00F49932	Winged Knight Twinaxes+2
00F49933	Winged Knight Twinaxes+3
00F49934	Winged Knight Twinaxes+4
00F49935	Winged Knight Twinaxes+5
00F49936	Winged Knight Twinaxes+6
00F49937	Winged Knight Twinaxes+7
00F49938	Winged Knight Twinaxes+8
00F49939	Winged Knight Twinaxes+9
00F4993A	Winged Knight Twinaxes+10
00F49994	Heavy Winged Knight Twinaxes
00F49995	Heavy Winged Knight Twinaxes+1
00F49996	Heavy Winged Knight Twinaxes+2
00F49997	Heavy Winged Knight Twinaxes+3
00F49998	Heavy Winged Knight Twinaxes+4
00F49999	Heavy Winged Knight Twinaxes+5
00F4999A	Heavy Winged Knight Twinaxes+6
00F4999B	Heavy Winged Knight Twinaxes+7
00F4999C	Heavy Winged Knight Twinaxes+8
00F4999D	Heavy Winged Knight Twinaxes+9
00F4999E	Heavy Winged Knight Twinaxes+10
00F499F8	Sharp Winged Knight Twinaxes
00F499F9	Sharp Winged Knight Twinaxes+1
00F499FA	Sharp Winged Knight Twinaxes+2
00F499FB	Sharp Winged Knight Twinaxes+3
00F499FC	Sharp Winged Knight Twinaxes+4
00F499FD	Sharp Winged Knight Twinaxes+5
00F499FE	Sharp Winged Knight Twinaxes+6
00F499FF	Sharp Winged Knight Twinaxes+7
00F49A00	Sharp Winged Knight Twinaxes+8
00F49A01	Sharp Winged Knight Twinaxes+9
00F49A02	Sharp Winged Knight Twinaxes+10
00F49A5C	Refined Winged Knight Twinaxes
00F49A5D	Refined Winged Knight Twinaxes+1
00F49A5E	Refined Winged Knight Twinaxes+2
00F49A5F	Refined Winged Knight Twinaxes+3
00F49A60	Refined Winged Knight Twinaxes+4
00F49A61	Refined Winged Knight Twinaxes+5
00F49A62	Refined Winged Knight Twinaxes+6
00F49A63	Refined Winged Knight Twinaxes+7
00F49A64	Refined Winged Knight Twinaxes+8
00F49A65	Refined Winged Knight Twinaxes+9
00F49A66	Refined Winged Knight Twinaxes+10
00F49AC0	Simple Winged Knight Twinaxes
00F49AC1	Simple Winged Knight Twinaxes+1
00F49AC2	Simple Winged Knight Twinaxes+2
00F49AC3	Simple Winged Knight Twinaxes+3
00F49AC4	Simple Winged Knight Twinaxes+4
00F49AC5	Simple Winged Knight Twinaxes+5
00F49AC6	Simple Winged Knight Twinaxes+6
00F49AC7	Simple Winged Knight Twinaxes+7
00F49AC8	Simple Winged Knight Twinaxes+8
00F49AC9	Simple Winged Knight Twinaxes+9
00F49ACA	Simple Winged Knight Twinaxes+10
00F49B24	Crystal Winged Knight Twinaxes
00F49B25	Crystal Winged Knight Twinaxes+1
00F49B26	Crystal Winged Knight Twinaxes+2
00F49B27	Crystal Winged Knight Twinaxes+3
00F49B28	Crystal Winged Knight Twinaxes+4
00F49B29	Crystal Winged Knight Twinaxes+5
00F49B2A	Crystal Winged Knight Twinaxes+6
00F49B2B	Crystal Winged Knight Twinaxes+7
00F49B2C	Crystal Winged Knight Twinaxes+8
00F49B2D	Crystal Winged Knight Twinaxes+9
00F49B2E	Crystal Winged Knight Twinaxes+10
00F49B88	Fire Winged Knight Twinaxes
00F49B89	Fire Winged Knight Twinaxes+1
00F49B8A	Fire Winged Knight Twinaxes+2
00F49B8B	Fire Winged Knight Twinaxes+3
00F49B8C	Fire Winged Knight Twinaxes+4
00F49B8D	Fire Winged Knight Twinaxes+5
00F49B8E	Fire Winged Knight Twinaxes+6
00F49B8F	Fire Winged Knight Twinaxes+7
00F49B90	Fire Winged Knight Twinaxes+8
00F49B91	Fire Winged Knight Twinaxes+9
00F49B92	Fire Winged Knight Twinaxes+10
00F49BEC	Chaos Winged Knight Twinaxes
00F49BED	Chaos Winged Knight Twinaxes+1
00F49BEE	Chaos Winged Knight Twinaxes+2
00F49BEF	Chaos Winged Knight Twinaxes+3
00F49BF0	Chaos Winged Knight Twinaxes+4
00F49BF1	Chaos Winged Knight Twinaxes+5
00F49BF2	Chaos Winged Knight Twinaxes+6
00F49BF3	Chaos Winged Knight Twinaxes+7
00F49BF4	Chaos Winged Knight Twinaxes+8
00F49BF5	Chaos Winged Knight Twinaxes+9
00F49BF6	Chaos Winged Knight Twinaxes+10
00F49C50	Lightning Winged Knight Twinaxes
00F49C51	Lightning Winged Knight Twinaxes+1
00F49C52	Lightning Winged Knight Twinaxes+2
00F49C53	Lightning Winged Knight Twinaxes+3
00F49C54	Lightning Winged Knight Twinaxes+4
00F49C55	Lightning Winged Knight Twinaxes+5
00F49C56	Lightning Winged Knight Twinaxes+6
00F49C57	Lightning Winged Knight Twinaxes+7
00F49C58	Lightning Winged Knight Twinaxes+8
00F49C59	Lightning Winged Knight Twinaxes+9
00F49C5A	Lightning Winged Knight Twinaxes+10
00F49CB4	Deep Winged Knight Twinaxes
00F49CB5	Deep Winged Knight Twinaxes+1
00F49CB6	Deep Winged Knight Twinaxes+2
00F49CB7	Deep Winged Knight Twinaxes+3
00F49CB8	Deep Winged Knight Twinaxes+4
00F49CB9	Deep Winged Knight Twinaxes+5
00F49CBA	Deep Winged Knight Twinaxes+6
00F49CBB	Deep Winged Knight Twinaxes+7
00F49CBC	Deep Winged Knight Twinaxes+8
00F49CBD	Deep Winged Knight Twinaxes+9
00F49CBE	Deep Winged Knight Twinaxes+10
00F49D18	Dark Winged Knight Twinaxes
00F49D19	Dark Winged Knight Twinaxes+1
00F49D1A	Dark Winged Knight Twinaxes+2
00F49D1B	Dark Winged Knight Twinaxes+3
00F49D1C	Dark Winged Knight Twinaxes+4
00F49D1D	Dark Winged Knight Twinaxes+5
00F49D1E	Dark Winged Knight Twinaxes+6
00F49D1F	Dark Winged Knight Twinaxes+7
00F49D20	Dark Winged Knight Twinaxes+8
00F49D21	Dark Winged Knight Twinaxes+9
00F49D22	Dark Winged Knight Twinaxes+10
00F49D7C	Poison Winged Knight Twinaxes
00F49D7D	Poison Winged Knight Twinaxes+1
00F49D7E	Poison Winged Knight Twinaxes+2
00F49D7F	Poison Winged Knight Twinaxes+3
00F49D80	Poison Winged Knight Twinaxes+4
00F49D81	Poison Winged Knight Twinaxes+5
00F49D82	Poison Winged Knight Twinaxes+6
00F49D83	Poison Winged Knight Twinaxes+7
00F49D84	Poison Winged Knight Twinaxes+8
00F49D85	Poison Winged Knight Twinaxes+9
00F49D86	Poison Winged Knight Twinaxes+10
00F49DE0	Blood Winged Knight Twinaxes
00F49DE1	Blood Winged Knight Twinaxes+1
00F49DE2	Blood Winged Knight Twinaxes+2
00F49DE3	Blood Winged Knight Twinaxes+3
00F49DE4	Blood Winged Knight Twinaxes+4
00F49DE5	Blood Winged Knight Twinaxes+5
00F49DE6	Blood Winged Knight Twinaxes+6
00F49DE7	Blood Winged Knight Twinaxes+7
00F49DE8	Blood Winged Knight Twinaxes+8
00F49DE9	Blood Winged Knight Twinaxes+9
00F49DEA	Blood Winged Knight Twinaxes+10
00F49E44	Raw Winged Knight Twinaxes
00F49E45	Raw Winged Knight Twinaxes+1
00F49E46	Raw Winged Knight Twinaxes+2
00F49E47	Raw Winged Knight Twinaxes+3
00F49E48	Raw Winged Knight Twinaxes+4
00F49E49	Raw Winged Knight Twinaxes+5
00F49E4A	Raw Winged Knight Twinaxes+6
00F49E4B	Raw Winged Knight Twinaxes+7
00F49E4C	Raw Winged Knight Twinaxes+8
00F49E4D	Raw Winged Knight Twinaxes+9
00F49E4E	Raw Winged Knight Twinaxes+10
00F49EA8	Blessed Winged Knight Twinaxes
00F49EA9	Blessed Winged Knight Twinaxes+1
00F49EAA	Blessed Winged Knight Twinaxes+2
00F49EAB	Blessed Winged Knight Twinaxes+3
00F49EAC	Blessed Winged Knight Twinaxes+4
00F49EAD	Blessed Winged Knight Twinaxes+5
00F49EAE	Blessed Winged Knight Twinaxes+6
00F49EAF	Blessed Winged Knight Twinaxes+7
00F49EB0	Blessed Winged Knight Twinaxes+8
00F49EB1	Blessed Winged Knight Twinaxes+9
00F49EB2	Blessed Winged Knight Twinaxes+10
00F49F0C	Hollow Winged Knight Twinaxes
00F49F0D	Hollow Winged Knight Twinaxes+1
00F49F0E	Hollow Winged Knight Twinaxes+2
00F49F0F	Hollow Winged Knight Twinaxes+3
00F49F10	Hollow Winged Knight Twinaxes+4
